"business_id","phone_number","name","full_address","latitude","longitude","review_count","rating","timezone","website","place_id","place_link","types","price_level","Sunday","Monday","Tuesday","Wednesday","Thursday","Friday","Saturday","city","verified","photos","state","description"
"0x39eb199583720a7d:0xc3fbd1df8107c0a2","+97714780129","Click International College","M8PM+7WP Click International College,  , Kathmandu 44600, Nepal","27.685717","85.334822","","","Asia/Katmandu","","ChIJfQpyg5UZ6zkRosAHgd_R-8M","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x39eb199583720a7d:0xc3fbd1df8107c0a2","College","","","","","","","","","Kathmandu, Nepal","false","https://lh3.googleusercontent.com/gps-proxy/ALd4DhFCvO4VjsRq0oiQKoTfpLOBrjKNrtVHFH6rqG-hCPkL1LGZ_X1-nJn9CklH8YcELma5vaBuhg1W8GkDktH3NagDoG7y99Z-_BFCQGGbGhVNpnyUJEEnaw6OQfh3tuTGq6l1SyCMhLRjlkX5c8yJVb0-yucHYmwOvy-sc0apfa6NLEpl-KlK1nrXn0ME7G-EXWn2chw=w203-h114-k-no","",""
"0x39eb19409e898697:0x850ea08387c951c","","Kathmandu Multiple College","P83V+Q74 Kathmandu Multiple College,    , Kathmandu 44600, Nepal","27.704390999999998","85.3432127","","","Asia/Katmandu","","ChIJl4aJnkAZ6zkRHJV8OAjqUAg","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x39eb19409e898697:0x850ea08387c951c","College","","","","","","","","","Kathmandu, Nepal","false","","",""
"0x39eb19894ae62ae7:0x23d7480640559e4b","+97714960096","National Model College for Advanced Learning, National College, National College for Advance Learning, NIST Higher Education","National Model College for Advanced Learning, National College, National College for Advance Learning, NIST Higher Education, Kathmandu 44600, Nepal","27.718446999999998","85.3154093","2","5","Asia/Katmandu","http://www.nacolnist.edu.np/","ChIJ5yrmSokZ6zkRS55VQAZI1yM","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x39eb19894ae62ae7:0x23d7480640559e4b","College","","6:30 AM-4 PM","6:30 AM-4 PM","6:30 AM-4 PM","6:30 AM-4 PM","6:30 AM-4 PM","6:30 AM-4 PM","Closed","Kathmandu, Nepal","true","https://lh5.googleusercontent.com/p/AF1QipP1c-aZ_uSpaqpKCFcqMirUUaTvuacCf5pOyN5V=w203-h304-k-no","Open . Closes 4 PM",""
"0x39eb199aab84ee75:0x5595f3f9b09a9778","+9779801010300","best engineering college","P849+7QG best engineering college, Bagbazar ( opp. NCC bank, Kathmandu 44600, Nepal","27.7056954","85.3194405","","","Asia/Katmandu","http://www.gpcnepal.com.np/","ChIJde6Eq5oZ6zkReJeasPnzlVU","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x39eb199aab84ee75:0x5595f3f9b09a9778","Education center","","8 AM-6 PM","8 AM-6 PM","8 AM-6 PM","8 AM-6 PM","8 AM-6 PM","8 AM-6 PM","Closed","Kathmandu, Nepal","false","https://lh5.googleusercontent.com/p/AF1QipNz9tsmb4VH8iGLKvAOG69viV9adrCulrL_9_VX=w203-h114-k-no","Open . Closes 6 PM",""
"0x39eb1926b3b2b05f:0x3328ab4be35721c3","+97714363024","Lincoln College","P8M8+9XX Lincoln College, Samakhushi - Ranibari Rd, Kathmandu 44600, Nepal","27.7334988","85.3174753","66","3.9","Asia/Katmandu","http://www.lincolncollege.edu.np/","ChIJX7CysyYZ6zkRwyFX40urKDM","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x39eb1926b3b2b05f:0x3328ab4be35721c3","Private college, Association / Organization","","Closed","6 AM-7 PM","6 AM-7 PM","6 AM-7 PM","6 AM-7 PM","6 AM-7 PM","Closed","Kathmandu, Nepal","false","https://lh5.googleusercontent.com/p/AF1QipOWlTDtYBw1T6Uka4RJeg6TNLeazCSTGlfULJL2=w203-h114-k-no","Open . Closes 7 PM",""
"0x39eb185a801dcbf5:0x80610685bc4235c6","+97714212399","Capitol Hill College","M8W3+C82 Capitol Hill College, Bhansar Marg, Kathmandu 44600, Nepal","27.696012","85.30327729999999","42","4","Asia/Katmandu","","ChIJ9csdgFoY6zkRxjVCvIUGYYA","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x39eb185a801dcbf5:0x80610685bc4235c6","College","","6:30 AM-5 PM","6:30 AM-5 PM","6:30 AM-5 PM","6:30 AM-5 PM","6:30 AM-5 PM","6:30 AM-5 PM","Closed","Kathmandu, Nepal","false","https://lh5.googleusercontent.com/p/AF1QipMKKPYRLsCsnq7N0NJt7Rgqt-wu-mrtml4ya6BB=w203-h152-k-no","Open . Closes 5 PM",""
"0x39eb19732241963b:0x26ff60797c87db85","+97714588882","Aviotrace Nepal School of Technology","Aviotrace Nepal School of Technology, mid, M8XP+RG7 Pipalbot, Kathmandu 44600, Nepal","27.6995625","85.33631249999999","22","4.7","Asia/Katmandu","http://aviotracecollege.com/","ChIJO5ZBInMZ6zkRhduHfHlg_yY","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x39eb19732241963b:0x26ff60797c87db85","College","","9 AM-5 PM","9 AM-5 PM","9 AM-5 PM","9 AM-5 PM","9 AM-5 PM","9 AM-5 PM","Closed","Kathmandu, Nepal","true","https://lh5.googleusercontent.com/p/AF1QipMArESrW3h6E6fsa9cocuWmPLkulKvG6idvug9m=w203-h152-k-no","Open . Closes 5 PM",""
"0x39eb1977fb9e6ae3:0xf156d24d5f7e3b69","+97714468701","Guinees International College","P84V+HM7 Guinees International College,  , Kathmandu 44600, Nepal","27.706408699999997","85.344183","4","2","Asia/Katmandu","","ChIJ42qe-3cZ6zkRaTt-X03SVvE","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x39eb1977fb9e6ae3:0xf156d24d5f7e3b69","High school, University","","","","","","","","","Kathmandu, Nepal","false","https://lh3.googleusercontent.com/gps-proxy/ALd4DhEWGb1iZ4otmXNc1kw7h274t5k-AzDY1fWiHmU4dv6zleaX5eEOImoBI5RI31DaKWdnCT3wbNLKyIJcslHnWLWsE2d4LmHCopHkiQLTIkINXNYSWYbQLiJ-SKZ5BVU-_Qo7Dcg4-1dPIjyTu3HWfGC7c3CG7-h98Rp534pEU6LBdzzEJICGe2qPx6GK756PbCaM_g=w203-h152-k-no","",""
"0x39eb18e1d4c1e9bd:0xb1319d1e62b20aa5","+97714952589","Ashirwad College","Ashirwad College, Abhiyan Marg 29, Kathmandu 44600, Nepal","27.7257514","85.3134303","74","3.9","Asia/Katmandu","","ChIJvenB1OEY6zkRpQqyYh6dMbE","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x39eb18e1d4c1e9bd:0xb1319d1e62b20aa5","College","","6 AM-5 PM","6 AM-5 PM","6 AM-5 PM","6 AM-5 PM","6 AM-5 PM","6 AM-5 PM","Closed","Kathmandu, Nepal","true","https://lh5.googleusercontent.com/p/AF1QipNXW2Eq9l69rUrAYsLiLUzep-DD6PB9NI58fESU=w203-h114-k-no","Open . Closes 5 PM",""
"0x39eb18413ffd17c5:0xfc2505c2a5aa145","+97714036106","Bernhardt College","M7PW+6P5 Bernhardt College, Ring Rd, Kathmandu 44600, Nepal","27.685523699999997","85.2968467","171","3.5","Asia/Katmandu","http://www.bernhardt.edu.np/","ChIJxRf9P0EY6zkRRaFaKlxQwg8","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x39eb18413ffd17c5:0xfc2505c2a5aa145","Private college","","10 AM-4 PM","10 AM-4 PM","10 AM-4 PM","10 AM-4 PM","10 AM-4 PM","10 AM-4 PM","Closed","Kathmandu, Nepal","false","https://lh5.googleusercontent.com/p/AF1QipPB89gJJGBd6YdiF1-Ao2jpV1ZNwjvqWMMNWRBl=w203-h135-k-no","Open . Closes 4 PM",""
"0x39eb190137b7aff5:0x3b10d30307ca3e78","+9779860688212","Sajha Entrance","Sajha Entrance, Besides laxmisunrise bank, Kathmandu 44600, Nepal","27.7040029","85.3228934","52","4.9","Asia/Katmandu","http://sajhaent.com/","ChIJ9a-3NwEZ6zkReD7KBwPTEDs","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x39eb190137b7aff5:0x3b10d30307ca3e78","Education center","","Open 24 hours","Open 24 hours","Open 24 hours","Open 24 hours","Open 24 hours","Open 24 hours","Open 24 hours","Kathmandu, Nepal","true","https://lh5.googleusercontent.com/p/AF1QipOM2Df2tyBKMQMjxGhbztqQUNx48WcnIYTYlg8O=w203-h152-k-no","Open 24 hours",""
"0x39eb19767cd1c579:0xfe9b2c438714f5cb","+9779860180154","Sahid Smarak Janaswasthya College","P85R+G22 Sahid Smarak Janaswasthya College, Paneku Marga, Kathmandu 44600, Nepal","27.7087544","85.3400209","11","3.8","Asia/Katmandu","","ChIJecXRfHYZ6zkRy_UUh0Msm_4","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x39eb19767cd1c579:0xfe9b2c438714f5cb","Community college","","","","","","","","","Kathmandu, Nepal","false","https://lh5.googleusercontent.com/p/AF1QipPbkSLJhntH4tNtSCw90qvOthDeaN7e5Eg-d0eB=w203-h152-k-no","",""
"0x39eb190a0c310b17:0xfee7cadda51653f7","","Ist Clz","Ist Clz, Gyaneshwor Marg, Kathmandu 44600, Nepal","27.7098682","85.33263629999999","8","3.3","Asia/Katmandu","","ChIJFwsxDAoZ6zkR91MWpd3K5_4","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x39eb190a0c310b17:0xfee7cadda51653f7","College","","","","","","","","","Kathmandu, Nepal","true","https://lh5.googleusercontent.com/p/AF1QipN-GtR9t0PiQm0juF-1OfWIQrhXRa-_eX5rJ69a=w203-h271-k-no","",""
"0x39eb19928d224655:0x8e62a9f082a28645","+97714487696","Kathmandu Academy of Culinary Art-KAC","P88W+VGG Kathmandu Academy of Culinary Art-KAC, opposite to chabeil plaza, chabeil chowk, Kathmandu 44600, Nepal","27.7171974","85.3463132","1","5","Asia/Katmandu","","ChIJVUYijZIZ6zkRRYaigvCpYo4","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x39eb19928d224655:0x8e62a9f082a28645","College","","7 AM-5 PM","7 AM-5 PM","7 AM-5 PM","7 AM-5 PM","7 AM-5 PM","7 AM-5 PM","Closed","Kathmandu, Nepal","false","","Open . Closes 5 PM",""
"0x39eb19da195c93db:0x2266d54e0b0669e6","+97715525125","Nesfield International College","M88F+2XW Nesfield International College,  , Lalitpur 44700, Nepal","27.665107","85.324962","80","3.9","Asia/Katmandu","http://nesfield.edu.np/","ChIJ25NcGdoZ6zkR5mkGC07VZiI","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x39eb19da195c93db:0x2266d54e0b0669e6","Private college, University","","6:30 AM-4:30 PM","6 AM-4 PM","6 AM-4 PM","6 AM-4 PM","6 AM-4 PM","6 AM-4 PM","Closed","Lalitpur, Nepal","false","https://lh3.googleusercontent.com/gps-proxy/ALd4DhHo-x-TZ9VtkcawKg48uN7TszZkiwt3OQ5PR_SJilLIrTbQZKBdK_ZMGuHhHvog-_Ls8qslFfWhDE8SFK2F8ShTmn9u3XJgS-bHz7rcP6nbJgwz3UftsCM1WuI2XFxlpa6qs6FIMa1sYFd3cAjRWMXQCFJhg5cPTZu7SJ_FdagzxK2fCKXNZg2WkdEEJRS-w5Q-_yQ=w203-h152-k-no","Open . Closes 4 PM",""
"0x39eb19cb05097d61:0x66d083a187176a11","+97715453396","VIRINCHI COLLEGE","VIRINCHI COLLEGE, Lalitpur 44600, Nepal","27.6727033","85.3185455","79","4.2","Asia/Katmandu","https://www.virinchicollege.edu.np/","ChIJYX0JBcsZ6zkREWoXh6GD0GY","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x39eb19cb05097d61:0x66d083a187176a11","College","","7 AM-4:30 PM","7 AM-4:30 PM","7 AM-4:30 PM","7 AM-4:30 PM","7 AM-4:30 PM","7 AM-4:30 PM","Closed","Lalitpur, Nepal","true","https://lh5.googleusercontent.com/p/AF1QipM2SFQ52jM2w-oCD3eWTJpqnqwmLeSVbbhyjrGc=w203-h360-k-no","Open . Closes 4:30 PM",""
"0x39eb19e5f9cfaed7:0xec6e0fae0c6cb7b4","+97715201241","Kathford College of Engineering & Management","Kathford College of Engineering & Management, Ring Rd, Lalitpur 44600, Nepal","27.6708264","85.3399936","127","3.2","Asia/Katmandu","http://www.kathford.edu.np/","ChIJ167P-eUZ6zkRtLdsDK4Pbuw","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x39eb19e5f9cfaed7:0xec6e0fae0c6cb7b4","College","","7 AM-5 PM","7 AM-5 PM","7 AM-5 PM","7 AM-5 PM","7 AM-5 PM","7 AM-5 PM","7 AM-5 PM","Lalitpur, Nepal","true","https://lh5.googleusercontent.com/p/AF1QipNn_ZnvOyJ-Ohdf6onwBHyo56IPBeh6MhKDKv_w=w203-h270-k-no","Open . Closes 5 PM",""
"0x39eb19bbf01c8b9d:0xfb8aef6ee089b8c9","+97714782285","COUNSELLING PSYCHOLOGY COLLEGE","M8QH+H9H COUNSELLING PSYCHOLOGY COLLEGE,  , Kathmandu 44600, Nepal","27.688926","85.3284989","6","3.7","Asia/Katmandu","","ChIJnYsc8LsZ6zkRybiJ4G7vivs","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x39eb19bbf01c8b9d:0xfb8aef6ee089b8c9","College","","","","","","","","","Kathmandu, Nepal","false","https://lh5.googleusercontent.com/p/AF1QipPBi7qhlfGfbVHGdFLcL0TQrAoUOrOXhgutOCgc=w203-h114-k-no","",""
"0x39eb185955932ee3:0x4ae49a1ec14be919","+97714286117","GS College","M7XX+H9J GS College, T.B Hospital Road, Ganeshman Singh Rd, 44614, Nepal","27.6989643","85.2983928","10","4","Asia/Katmandu","","ChIJ4y6TVVkY6zkRGelLwR6a5Eo","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x39eb185955932ee3:0x4ae49a1ec14be919","College","","6 AM-4 PM","6 AM-4 PM","6 AM-4 PM","6 AM-4 PM","6 AM-4 PM","6 AM-4 PM","Closed","Kathmandu, Nepal","false","https://lh3.googleusercontent.com/gps-proxy/ALd4DhElrv8nkvxCt5mKyVbJYUZ__KmxgjG4BVyBWiwwJG7KTvOP3PrAcwu2IuqzQKkwX6yZktf6xfmM77no_D_sjV8nf6igRGp3BaOBbvPiIGiALhPJ8epBYH8RMgFJUMmcY5GyE5uBEZhsT3tJQtUd6L_MYu8H-0sM0DRIqPRFsSLXblBewa7nbyP6GozakPGfaI6fzsE=w203-h152-k-no","Open . Closes 4 PM",""
"0x39eb1977aa9cd52b:0xbf27d05e67d8ac53","+9779821540113","RK University - Nepal Office","RK University - Nepal Office, Raymond Shop, Ground Floor, Putalisadak Opposite to, Kathmandu 44600, Nepal","27.704333499999997","85.3229654","42","5","Asia/Katmandu","http://bit.ly/rkuscholarship","ChIJK9WcqncZ6zkRU6zYZ17QJ78","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x39eb1977aa9cd52b:0xbf27d05e67d8ac53","Private university, Educational institution","","9:30 AM-5 PM","9:30 AM-5 PM","9:30 AM-5 PM","9:30 AM-5 PM","9:30 AM-5 PM","9:30 AM-5 PM","Closed","Kathmandu, Nepal","true","https://lh5.googleusercontent.com/p/AF1QipOXwUxSC0ufDGIudZKI3nAUBuqbC3EXuAorIGu0=w203-h135-k-no","Open . Closes 5 PM",""
"0x39eb18e2bcf06be5:0xb3febee08a175fb7","+97714411637","Amrit Campus","Amrit Campus, Leknath Marg, Kathmandu 44600, Nepal","27.717758999999997","85.31280149999999","205","4","Asia/Katmandu","http://www.amritcampus.edu.np/","ChIJ5WvwvOIY6zkRt18XiuC-_rM","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x39eb18e2bcf06be5:0xb3febee08a175fb7","Government college","","6 AM-5 PM","6 AM-5 PM","6 AM-5 PM","6 AM-5 PM","6 AM-5 PM","6 AM-5 PM","Closed","Kathmandu, Nepal","true","https://lh5.googleusercontent.com/p/AF1QipNbJFRc2C1E8WnWgzejMqJXZABJwzZx3qBziNtB=w203-h270-k-no","Open . Closes 5 PM",""
"0x39eb196026e28549:0xac626cc95e5dedcc","","Annapurna National College","P87V+W8W Annapurna National College, Chabahil, Kathmandu 44600, Nepal","27.7148678","85.34334249999999","","","Asia/Katmandu","","ChIJSYXiJmAZ6zkRzO1dXslsYqw","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x39eb196026e28549:0xac626cc95e5dedcc","College","","","","","","","","","Kathmandu, Nepal","false","","",""
"0x39eb19ce73bba75d:0x60a2b96c29abee24","+9779851105437","Mega National College","Mega National College, Lalitpur 44700, Nepal","27.6716464","85.31907509999999","46","3.8","Asia/Katmandu","","ChIJXae7c84Z6zkRJO6rKWy5omA","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x39eb19ce73bba75d:0x60a2b96c29abee24","College","","6 AM-5 PM","6 AM-5 PM","6 AM-5 PM","6 AM-5 PM","6 AM-5 PM","6 AM-5 PM","6 AM-5 AM","Lalitpur, Nepal","true","https://lh5.googleusercontent.com/p/AF1QipP1v86Fd75WnNcBwk2D3Q3Mv-RpJTiqS4JGVYb6=w203-h135-k-no","Open . Closes 5 PM",""
"0x39eb19cabfd4381d:0x9f764da85142e479","","Clz","Clz, Trade Tower, Kathmandu 44600, Nepal","27.6923238","85.3193849","","","Asia/Katmandu","","ChIJHTjUv8oZ6zkReeRCUahNdp8","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x39eb19cabfd4381d:0x9f764da85142e479","College","","","","","","","","","Kathmandu, Nepal","false","","",""
"0x39eb195d85b2bf47:0xf46c2b9632029b4b","+97714112191","Camad College","Camad College, Tinkune Gairigaun, Kathmandu 44600, Nepal","27.688308799999998","85.3493137","18","3.8","Asia/Katmandu","http://www.camadcollege.edu.np/","ChIJR7-yhV0Z6zkRS5sCMpYrbPQ","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x39eb195d85b2bf47:0xf46c2b9632029b4b","Educational institution","","6:30 AM-5 PM","6:30 AM-4:30 AM","6:30 AM-4:30 AM","6:30 AM-4:30 AM","6:30 AM-4:30 AM","6:30 AM-4:30 AM","Closed","Kathmandu, Nepal","true","https://lh5.googleusercontent.com/p/AF1QipO3MOCOyZynLBLWH8WSfDIPAXga7wu5a50eWxID=w220-h100-k-no","Open . Closes 4:30 AM Sat",""
"0x39eb19003b317e4d:0xd5986c137c412135","","Electronic department","M8WV+23R Electronic department, Milan Chowk Marga, Kathmandu 44600, Nepal","27.695104399999998","85.3426356","","","Asia/Katmandu","","ChIJTX4xOwAZ6zkRNSFBfBNsmNU","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x39eb19003b317e4d:0xd5986c137c412135","College","","","","","","","","","Kathmandu, Nepal","false","","",""
"0x39eb196574328ea3:0x1d1b30fca446e762","","Kipa ko college","M8VC+C9V Kipa ko college, Kathmandu 44600, Nepal","27.6936179","85.32093429999999","","","Asia/Katmandu","","ChIJo44ydGUZ6zkRYudGpPwwGx0","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x39eb196574328ea3:0x1d1b30fca446e762","College","","","","","","","","","Kathmandu, Nepal","false","","",""
"0x39eb185c69a3775d:0xee4fc2642d35f4f0","+97715165075","Kathmandu Campus","M7WW+MWJ Kathmandu Campus,   , Kathmandu 44600, Nepal","27.696706799999998","85.2972624","18","4.1","Asia/Katmandu","","ChIJXXejaVwY6zkR8PQ1LWTCT-4","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x39eb185c69a3775d:0xee4fc2642d35f4f0","College, University","","","","","","","","","Kathmandu, Nepal","false","https://lh3.googleusercontent.com/gps-proxy/ALd4DhFFjG7748yGWBPWOCrzpGd1KR_j9GfYmHbnmApHVv4rjYNP-R8ebqd9iSv_5BicqBysqa5nIihB5N70Pa4aUx9WQea0eQXwUOWMzq2kXETLixqvPTQIlz_Tbc_0rmlN1BtCndoaQrau6fKWxxsnvoV5DPfJhkGtP4wlvS0zDqN8p8aR9i9o8rWVEQkla1A4UBvGFog=w203-h114-k-no","",""
"0x39eb19a56d28d477:0x4e70c6fcb536dc75","+97714582768","Vinayak Siddha College (VS College) -Bachelor Building","Vinayak Siddha College (VS College) -Bachelor Building, Kathmandu 44600, Nepal","27.717927399999997","85.349552","60","4.1","Asia/Katmandu","http://www.vinayaksiddhacollege.edu.np/","ChIJd9QobaUZ6zkRddw2tfzGcE4","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x39eb19a56d28d477:0x4e70c6fcb536dc75","College","","6 AM-5 PM","6 AM-5 PM","6 AM-5 PM","6 AM-5 PM","6 AM-5 PM","6 AM-5 PM","Closed","Kathmandu, Nepal","true","https://lh5.googleusercontent.com/p/AF1QipMWssevog_DknEPZioVWtYdEgJ44YytvFhRvsiq=w203-h121-k-no","Open . Closes 5 PM",""
"0x39eb199596d4d1bb:0xd730d3d094d07bf6","+97714787666","General Institute","General Institute, New Baneshwor,  , 44600, Nepal","27.6863477","85.3352646","","","Asia/Katmandu","","ChIJu9HUlpUZ6zkR9nvQlNDTMNc","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x39eb199596d4d1bb:0xd730d3d094d07bf6","Educational institution, Education","","7 AM-8 PM","7 AM-8 PM","7 AM-8 PM","7 AM-8 PM","7 AM-8 PM","7 AM-8 PM","7 AM-8 PM","Kathmandu, Nepal","false","https://lh3.googleusercontent.com/gps-proxy/ALd4DhHr-okMaxp5Kr1aHeJkki_QLi2T_KJo-1GxI9TaPeI5BIkijj3ggWQmohupps15lJR5n1iq6KmZ8-YZzSOUmw5ryYGNN5J1idHIwlgYo7sHvVx7umdWWqGPj91CQoUQV8Edk2IAxetarb-KcA0Y9prSttcOd_wGnFDW2knX38I8zwkvg1mJVRr7DwTmLBm0gQA65Q=w203-h114-k-no","Open . Closes 8 PM",""
"0x39eb19d028d9d40f:0x29077adbe9307f78","+97715538278","Rolwaling College","M8CC+4GR Rolwaling College, Kumaripati - Mahalaximisthan Rd, Lalitpur 44600, Nepal","27.6703554","85.3212571","8","3.8","Asia/Katmandu","","ChIJD9TZKNAZ6zkReH8w6dt6Byk","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x39eb19d028d9d40f:0x29077adbe9307f78","Private college","","","","","","","","","Lalitpur, Nepal","false","https://lh5.googleusercontent.com/p/AF1QipO4ch6-_U4SH9BdOtaG6sWDixymYhdIP5orkXJm=w203-h406-k-no","",""
"0x39eb19fe23c1d76f:0xbc2749d7c15c58c","","Herald College HCK Block","P86J+W8X Herald College HCK Block, Kathmandu 44600, Nepal","27.712367999999998","85.3308706","","","Asia/Katmandu","","ChIJb9fBI_4Z6zkRjMUVfJ10wgs","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x39eb19fe23c1d76f:0xbc2749d7c15c58c","College","","","","","","","","","Kathmandu, Nepal","false","","",""
"0x39eb1bb1c2cac4e7:0xba4452c1da540a20","+97716638497","Kathmandu College of Technology","M9F6+PQP Kathmandu College of Technology, Araniko Highway, Madhyapur Thimi 44800, Nepal","27.674349","85.361947","24","3.7","Asia/Katmandu","http://www.kct.edu.np/","ChIJ58TKwrEb6zkRIApU2sFSRLo","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x39eb1bb1c2cac4e7:0xba4452c1da540a20","College","","6 AM-3 PM","6 AM-3 PM","6 AM-3 PM","6 AM-3 PM","6 AM-3 PM","6 AM-3 PM","Closed","Madhyapur Thimi, Nepal","false","https://lh5.googleusercontent.com/p/AF1QipNGFfHMU0vHlIf9cpxhgsS2wTwcSACZAQup6Rzn=w203-h152-k-no","Open . Closes 3 PM",""
"0x39eb1986b6628671:0x5ea825aeb2cb9565","+9779851134753","Orchid International College","P83W+2J5 Orchid International College, Sinamangal Rd, Kathmandu 44600, Nepal","27.702524","85.34661229999999","11","4.2","Asia/Katmandu","","ChIJcYZitoYZ6zkRZZXLsq4lqF4","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x39eb1986b6628671:0x5ea825aeb2cb9565","College","","","","","","","","","Kathmandu, Nepal","true","https://lh5.googleusercontent.com/p/AF1QipN4Jaa6A3q9A8SERTp4lKDq90W0lFViaXbvFWv6=w203-h270-k-no","",""
"0x39eb19da3bd7c311:0x884650827ea59786","+97715172047","Nepal Vidyapith","Nepal Vidyapith, Sahabhagita Marga 10, Kathmandu 44066, Nepal","27.6958406","85.3348303","2","3","Asia/Katmandu","","ChIJEcPXO9oZ6zkRhpelfoJQRog","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x39eb19da3bd7c311:0x884650827ea59786","Education center","","","","","","","","","Kathmandu, Nepal","true","","",""
"0x39eb1982f3cfffff:0x33998bfc77ef2d93","","Pyramid International College","P83W+RP6 Pyramid International College, Bhim Nidhi Tiwari Marg, Kathmandu 44600, Nepal","27.7045252","85.3467715","","","Asia/Katmandu","","ChIJ___P84IZ6zkRky3vd_yLmTM","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x39eb1982f3cfffff:0x33998bfc77ef2d93","College","","","","","","","","","Kathmandu, Nepal","false","","",""
"0x39eb19f395cb67ab:0xf68fafed131362ed","+97716221777","Victoria Technical College","Victoria Technical College, Seti O.p. Marg, Kathmandu 44600, Nepal","27.6789575","85.3464843","7","3.9","Asia/Katmandu","https://www.facebook.com/victoriatechnicalcollege","ChIJq2fLlfMZ6zkR7WITE-2vj_Y","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x39eb19f395cb67ab:0xf68fafed131362ed","School","","6 AM-1 PM","6 AM-1 PM","6 AM-1 PM","6 AM-1 PM","6 AM-1 PM","6 AM-1 PM","Closed","Kathmandu, Nepal","true","https://lh5.googleusercontent.com/p/AF1QipOeg9vVRqJ1NT8ugU-OMNeDdxrHvGe7Eom7FjfA=w203-h411-k-no","Open . Closes 1 PM",""
"0x39eb19b0ffa510ab:0xa412154db2ceb41b","+97715100702","College of Applied Sciences CAS","College of Applied Sciences CAS, Tarkeshwor Mandir Marg, Kathmandu 44600, Nepal","27.6742651","85.3438444","9","4.7","Asia/Katmandu","","ChIJqxCl_7AZ6zkRG7TOsk0VEqQ","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x39eb19b0ffa510ab:0xa412154db2ceb41b","College, School","","7 AM-2 PM","7 AM-2 PM","7 AM-2 PM","Closed","7 AM-2 PM","7 AM-2 PM","7 AM-2 PM","Kathmandu, Nepal","true","https://lh5.googleusercontent.com/p/AF1QipNZqKLipvdhBsmQfrmbZZ8-3qDxZ4yHMx8lL6jK=w203-h152-k-no","Open . Closes 2 PM",""
